material_id,e_ij_max,band_gap,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,space_group,atomic_positions,atomic_elements
mp-560748,0.07947852728882185,,9.912425909874269,9.912404543648798,9.912924213634456,97.39937809812756,97.39910821047489,137.93869005937103,79,"[array([3.67744309, 5.93493844, 3.65139887]), array([ 0.60786259, 10.2196675 ,  0.09442675]), array([2.86528817, 0.60783646, 0.0941682 ]), array([ 5.93470086, -3.6770421 ,  3.65163409]), array([5.74059466, 1.86704061, 3.7734897 ]), array([-1.86674148,  5.74041359,  3.7735082 ]), array([-0.51897665,  2.54590073,  4.93260982]), array([0.80196683, 4.67548734, 0.21627411]), array([8.40934524, 0.80221315, 0.21622202]), array([2.62567179, 3.89900225, 3.74599673]), array([2.64367119, 9.16814938, 0.18870878]), array([ 3.89893478, -2.62549686,  3.74602285]), array([7.06155317, 3.99673371, 1.37539746]), array([2.54589138, 0.5190749 , 4.93267205]), array([3.99666335, 6.02352388, 1.37545529]), array([3.91681262, 2.64348448, 0.18871192]), array([1.01600232, 1.56470553, 0.14834608]), array([-0.54325777,  2.540491  ,  1.94664841]), array([2.54048707, 0.54341528, 1.94682954]), array([ 4.00207028,  5.99921295, -1.61044168]), array([11.52006207,  1.0162752 ,  0.1483107 ]), array([-4.97753562,  5.52632077,  3.7056379 ]), array([ 7.08587138,  4.00212532, -1.61066309]), array([5.5265747 , 4.97786421, 3.70555531])]","['Sb', 'Sb', 'Sb', 'Sb', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
mp-540934,0.08820713064756462,,8.266729138379459,8.266729138379459,8.266729138379459,94.72574996918675,94.72574996918675,146.63950096364724,82,"[array([-4.4408921e-16,  5.5994920e+00,  1.1864010e+00]), array([0., 0., 0.]), array([3.13304456, 0.84363626, 0.4811734 ]), array([ 8.06593944, -0.84363626,  0.4811734 ]), array([6.44312266, 2.46644184, 1.89163097]), array([ 4.75586134, -2.46644184,  1.89162623]), array([6.91937066, 3.77021636, 1.02798799]), array([ 3.77021636,  4.27961334, -1.02798799]), array([-1.31987866,  1.82927564,  3.40078999]), array([1.82927564, 1.31987866, 1.34481401]), array([0.52443722, 7.10330277, 0.12353282]), array([1.50379957, 5.07505478, 2.24926918]), array([ 5.07504918, -1.50380517,  2.49633719]), array([ 4.09568683,  0.52444282, -0.12353519])]","['Co', 'Hg', 'C', 'C', 'C', 'C', 'S', 'S', 'S', 'S', 'N', 'N', 'N', 'N']"
mp-1208807,0.0,,11.639235814781772,11.638308115664051,11.638006443104352,109.46819957109716,109.47511937039707,109.47226883117872,214,"[array([1.67966185, 1.57888452, 4.93904691]), array([-1.68029395,  5.14046449,  4.93911898]), array([-1.68031979,  8.29856024,  1.78092579]), array([4.93879158, 1.67956274, 1.57907219]), array([ 4.93883324, -1.67989822,  5.14027764]), array([ 1.67989621, -1.57926687,  1.78082865]), array([ 1.7805156 ,  1.67970086, -1.57899292]), array([ 1.78055067, -1.67963949,  8.29876354]), array([1.5788531 , 4.93854828, 1.68000346]), array([ 8.29859043,  1.77995182, -1.67996976]), array([-1.57920082,  1.78080418,  1.68003479]), array([ 5.14026554,  4.938446  , -1.67975224]), array([1.67968236, 1.68011043, 1.67939435]), array([-1.68000415,  5.03955311,  1.68027165]), array([ 5.03939553,  1.679926  , -1.68014398]), array([ 1.68027764, -1.67957929,  5.03958659]), array([8.39962036, 1.65485868, 1.70436075]), array([5.03910858, 5.06357522, 1.70449248]), array([5.03904857, 8.37446565, 5.01515811]), array([1.70407114, 8.39927535, 1.65571159]), array([5.01466521, 5.03940874, 8.37491405]), array([ 8.39949851, -1.65539391,  5.01487767]), array([1.70390038, 5.03944744, 5.06451585]), array([ 5.01487753,  8.39854978, -1.65523267]), array([1.65510151, 1.70442328, 8.39920536]), array([8.37445131, 5.0146127 , 5.03945348]), array([-1.65590141,  5.01556743,  8.39970716]), array([5.0640047 , 1.70428985, 5.03946003])]","['Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sr', 'Sb', 'Sb', 'Sb', 'Sb', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I']"
mp-760367,2.886702826693875,,7.065299912527422,7.065299912527422,4.650986901489404,71.51037297886481,71.51037297886481,39.12859483571733,5,"[array([ 1.37461492, 10.347131  ,  3.46073453]), array([1.37461492, 4.533012  , 0.91891647]), array([ 0.16229251, 11.43077626,  2.08122329]), array([0.16229251, 3.44936674, 2.29842771]), array([0.20955646, 9.05067467, 3.14670479]), array([-0.3591913 ,  9.55232225,  0.32698912]), array([-0.31419391, 13.58033423,  3.87161586]), array([0.20955646, 5.82946833, 1.23294621]), array([-0.3591913 ,  5.32782075,  4.05266188]), array([-0.31419391,  1.29980877,  0.50803514])]","['V', 'V', 'O', 'O', 'F', 'F', 'F', 'F', 'F', 'F']"
mp-42022,0.22953873790713403,,6.83558218136846,6.83558218136846,6.83558218136846,120.22766893047579,120.22766893047579,89.606116109251,107,"[array([3.40602300e+00, 2.22044605e-16, 2.40764364e+00]), array([2.22044605e-16, 3.40602300e+00, 2.40764364e+00]), array([ 8.04362258e-17, -8.04362258e-17,  4.86974389e+00]), array([ 1.63913267e-16, -1.63913267e-16,  9.52548321e+00]), array([ 1.72074201e-16, -1.72074201e-16,  7.63627346e+00]), array([ 1.92862306, -1.92862306,  4.8935723 ]), array([1.47740335, 1.47740335, 0.04349545]), array([1.92861965, 1.92861965, 4.89357715]), array([-4.57047768e-17,  4.57047768e-17,  2.07965267e+00]), array([-1.92862306,  1.92862306,  4.8935723 ])]","['Cs', 'Cs', 'Rb', 'Zr', 'O', 'F', 'F', 'F', 'F', 'F']"
mp-1224848,0.6528273485824513,,6.950574243960639,6.950574243960639,6.950574243960639,128.5086763723313,128.5086763723313,75.80242931096835,82,"[array([0.      , 0.      , 5.484497]), array([3.01917  , 0.       , 2.7422485]), array([-2.22044605e-16,  3.01917000e+00,  2.74224850e+00]), array([1.4729836 , 1.54847493, 4.28517462]), array([ 1.5461864 ,  1.47069507, -1.19932238]), array([1.47069507, 4.4921536 , 1.19932238]), array([ 1.54847493, -1.4729836 ,  6.68381938])]","['Ga', 'Ag', 'Sn', 'Se', 'Se', 'Se', 'Se']"
mp-752446,0.18596140050765797,,4.708980741079326,4.708980741079326,4.708980346090754,81.70017532711401,81.70017532711401,81.70017263109375,155,"[array([4.0113065, 0.       , 2.311219 ]), array([0., 0., 0.]), array([ 1.44881893, -0.63625723,  3.66756712]), array([ 3.561984  , -1.80754553,  0.        ]), array([3.01181007, 2.44380277, 0.95487088])]","['Rb', 'N', 'O', 'O', 'O']"
mp-622295,0.06983,,5.312319,10.831182,11.777585,90.0,90.0,90.0,19,"[array([3.76919658, 3.27344315, 7.31113611]), array([ 1.54312242,  8.68903415, 10.35524139]), array([4.19928192, 7.55773885, 1.42234361]), array([1.11303708, 2.14214785, 4.46644889]), array([1.2744147 , 4.45191908, 1.64289066]), array([ 3.9305742 ,  0.96367192, 10.13469434]), array([4.0379043 , 9.86751008, 4.24590184]), array([1.3817448 , 6.37926292, 7.53168316]), array([4.03405818, 6.87534189, 9.65480486]), array([1.27826082, 1.45975089, 8.01157264]), array([3.93442032, 3.95584011, 3.76601236]), array([1.37026488, 9.8432049 , 6.42238777]), array([1.28589462, 0.9879771 , 0.53359527]), array([1.37789868, 9.37143111, 2.12278014]), array([4.02642438, 6.4035681 , 5.35519723]), array([ 3.94205412,  4.4276139 , 11.24398973]), array([ 5.29720014,  0.57619722, 11.61468922]), array([2.84459277, 7.17566891, 8.71549534]), array([0.06821549, 7.17067573, 8.95420344]), array([2.64104064, 4.83939378, 0.16289578]), array([2.81484909, 5.90047052, 6.15179775]), array([5.24410351, 1.75508473, 8.71217406]), array([5.12388573, 3.65551309, 2.82670284]), array([4.09194652, 3.24427478, 5.06860148]), array([0.18843327, 9.07110409, 3.06208966]), array([3.98766038, 0.58733168, 3.53551324]), array([1.34650287, 2.44725142, 0.90389432]), array([ 0.15868959, 10.34630248,  5.62578725]), array([1.22037248, 8.65986578, 0.82019102]), array([1.33755161, 0.17300647, 1.93000463]), array([3.99371111, 5.24258453, 9.84758037]), array([2.72437499, 9.07609727, 2.82338156]), array([1.43578702, 2.17131622, 6.70898352]), array([ 1.31860789, 10.65817553,  7.81879713]), array([ 3.98081812, 10.24385032,  9.42430574]), array([2.58794401, 3.66050627, 3.06541094]), array([ 3.87653198,  7.58690722, 10.95739398]), array([ 2.67127836, 10.25498478,  5.72589672]), array([1.30965663, 8.38393058, 6.79268682]), array([3.97476739, 5.58859747, 3.95878787]), array([0.01511886, 5.99178822, 6.05168828]), array([ 4.00266237,  2.96833958, 10.87369068]), array([1.33150088, 4.82825932, 8.24207176]), array([ 2.49746991,  0.48487952, 11.51457975]), array([2.46772623, 1.76007791, 8.95088216]), array([5.15362941, 4.93071148, 0.26300525]), array([3.96581613, 7.86284242, 4.98489818]), array([1.32465862, 6.00292268, 2.35327926])]","['Na', 'Na', 'Na', 'Na', 'Mo', 'Mo', 'Mo', 'Mo', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-570377,0.3042433333333335,,5.8191427,5.8191427,5.81931234,90.0,90.0,90.0,215,"[array([0., 0., 0.]), array([2.90957135, 0.        , 2.90965617]), array([0.        , 2.90957135, 2.90965617]), array([1.6543768 , 4.1647659 , 4.56400334]), array([4.1647659 , 1.6543768 , 4.56400334]), array([1.6543768, 1.6543768, 1.255309 ]), array([4.1647659, 4.1647659, 1.255309 ])]","['Sn', 'Sn', 'Sn', 'As', 'As', 'As', 'As']"
mp-4515,1.0503974676925918,,7.006428625902723,7.006429156628824,7.006428901300007,101.76926589236538,101.76928038096983,101.76925422810812,161,"[array([1.47561672, 5.0821755 , 4.8607452 ]), array([5.76684537, 3.01678666, 3.04553439]), array([ 5.37159733,  3.1619652 , -0.45586114]), array([2.72533066, 1.81692318, 5.32271035]), array([3.20265941, 6.42721752, 0.2581745 ]), array([-0.13149598,  6.0987517 ,  1.35934969]), array([2.51117941, 3.49233308, 1.96286937]), array([0.03148992, 0.04379349, 0.02461417]), array([-0.76446527,  5.15060765,  3.91065351]), array([ 3.73325816,  5.06220743, -1.68618636]), array([0.64652063, 3.99700416, 0.40925798]), array([3.61290693, 1.79695511, 0.52855912]), array([5.03274583, 0.91503912, 4.02995464]), array([1.26242167, 1.88535533, 3.3783495 ])]","['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Sb', 'Sb', 'S', 'S', 'S', 'S', 'S', 'S']"
mp-3955,0.2429599893920755,,4.951552340690371,4.9515790017371994,10.944482610437863,89.9991936916332,90.00095509345329,120.00122658221633,154,"[array([ 1.15396833, -1.99882343,  7.29634912]), array([1.15403761, 1.99892059, 3.64815031]), array([ 2.64345588e+00,  1.67662473e-05, -1.67796533e-05]), array([ 1.15317437, -1.99739513,  1.82407105]), array([1.15316148, 1.99751142, 9.12039795]), array([2.64510484e+00, 4.23025030e-05, 5.47224827e+00]), array([2.22688861, 2.51195565, 2.37606708]), array([1.6626969 , 0.6726326 , 9.67245355]), array([3.5376147 , 1.10374941, 6.02436614]), array([ 1.66270935, -0.67251607,  1.27197495]), array([ 3.53759754, -1.10365736,  4.92014725]), array([ 2.22683145, -2.51184102,  8.56842968]), array([ 2.05771141, -2.49878851,  2.94515189]), array([ 3.61095157, -1.25655482, 10.24162094]), array([ 1.75853283, -0.5326191 ,  6.59340295]), array([3.61097697, 1.25667455, 0.70283239]), array([1.75856492, 0.5327189 , 4.35110716]), array([2.05768385, 2.49891368, 7.99929704])]","['Al', 'Al', 'Al', 'P', 'P', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-998613,0.36530634445098564,,7.531836960600771,7.5318368801841435,7.531836491624698,61.68388526839689,61.68387771274781,61.68388726451028,161,"[array([2.37965843, 1.68310076, 4.1188921 ]), array([ 6.67382452,  4.72030732, 11.55155829]), array([ 8.51198852,  6.02041627, 14.73319103]), array([4.21782243, 2.98320971, 7.30052484]), array([3.08125809, 5.38810586, 9.10854201]), array([7.19623047, 4.19426956, 7.21898522]), array([4.84062841, 1.11046766, 9.84004863]), array([1.94899194, 2.27402481, 7.3169789 ]), array([4.94357448, 1.08018851, 6.07471869]), array([3.93138447, 4.30142319, 5.34321208])]","['K', 'K', 'Ge', 'Ge', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl']"
mp-695170,0.6241819322482955,,7.985938696901699,7.985938696901699,4.923104043787009,89.31977918320489,89.31977918320489,61.1483687334667,5,"[array([2.31753622, 4.09718631, 0.02832977]), array([2.31753622, 9.72202569, 4.89430623]), array([-0.68233128,  6.875664  ,  0.        ]), array([-3.05798768,  8.47355274,  2.56163148]), array([-4.01623953,  6.875664  ,  0.        ]), array([-3.05798768,  5.34565926,  2.36100452]), array([0.01292146, 9.22533028, 2.66828039]), array([0.01292146, 4.59388172, 2.25435561]), array([1.93509176, 6.909606  , 2.461318  ]), array([0.96930476, 8.02079805, 3.37141002]), array([0.96930476, 5.79841395, 1.55122598]), array([-2.62620931,  7.38968206,  1.22555915]), array([-1.51485782,  9.11624525,  3.33470685]), array([-0.09054367, 12.17015128,  0.9766756 ]), array([-0.07130568,  9.20724473,  1.02922473]), array([ 0.58456117, 10.66646276,  3.28006559]), array([-2.62620931,  6.42952994,  3.69707685]), array([-1.51485782,  4.70296675,  1.58792915]), array([2.82726989, 7.72803807, 1.30516802]), array([-0.09054367,  1.64906072,  3.9459604 ]), array([-0.07130568,  4.61196727,  3.89341127]), array([0.58456117, 3.15274924, 1.64257041]), array([2.82726989, 6.09117393, 3.61746798])]","['Nd', 'Nd', 'Nd', 'Al', 'Al', 'Al', 'Si', 'Si', 'Si', 'N', 'N', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-561328,0.05399999999999999,,8.524943,9.724287,12.857966,90.0,90.0,90.0,19,"[array([6.92696801, 4.4728025 , 2.3582924 ]), array([5.86044649, 5.2514845 , 8.7872754 ]), array([1.59797499, 9.334946  , 4.0706906 ]), array([ 2.66449651,  0.389341  , 10.4996736 ]), array([ 3.10579871,  4.53316115, 12.48418493]), array([1.15667279, 5.19112585, 6.05520193]), array([7.36827021, 0.32898235, 0.37378107]), array([5.41914429, 9.39530465, 6.80276407]), array([7.3284843 , 9.61644466, 8.10647182]), array([ 7.33584133,  8.02340224, 12.11630566]), array([3.0660128 , 4.96998584, 4.75149418]), array([1.78485879, 6.65162624, 7.74143416]), array([ 1.1964587 ,  4.75430116, 11.18047718]), array([2.47761271, 3.07266076, 1.31245116]), array([ 6.74008421,  1.78948274, 11.54551484]), array([5.4589302 , 0.10784234, 1.67748882]), array([3.07336983, 6.56302826, 0.74166034]), array([1.18910167, 3.16125874, 7.17064334]), array([6.04733029, 7.93480426, 5.11653184]), array([5.45157317, 1.70088476, 5.68732266]), array([2.22681741, 1.35652831, 3.56381672]), array([0.46015085, 9.25792964, 2.51802691]), array([5.76187257, 4.46748331, 0.81925816]), array([7.02554193, 5.25680369, 7.24824116]), array([ 3.29260578,  2.14626683, 10.99802264]), array([5.23233722, 7.00841033, 8.28892636]), array([7.28788   , 6.02873704, 9.82366604]), array([3.80232065, 0.46635736, 8.94700991]), array([0.96986572, 7.57802017, 4.56903964]), array([6.29812559, 6.21867181, 2.86516628]), array([3.0254085 , 8.55769346, 3.03429996]), array([ 1.49940107,  0.39466019, 12.03870784]), array([8.32041257, 5.27315994, 1.3284079 ]), array([2.03565409, 8.36775869, 9.99279972]), array([5.4995345 , 3.69554996, 3.39468304]), array([8.06479215, 4.39578614, 3.91095609]), array([ 4.05794107,  9.31327056, 11.5295581 ]), array([1.237063  , 1.16659354, 9.46328296]), array([ 4.72262235,  5.32850086, 10.33993909]), array([4.46700193, 4.45112706, 7.7573909 ]), array([0.20453043, 0.41101644, 5.1005751 ]), array([7.55507728, 2.71587667, 1.85994336]), array([2.76307043, 9.32962681, 5.60972484]), array([6.48928891, 3.50561519, 9.29414928])]","['Sb', 'Sb', 'Sb', 'Sb', 'Se', 'Se', 'Se', 'Se', 'Br', 'Br', 'Br', 'Br', 'Br', 'Br', 'Br', 'Br', 'Br', 'Br', 'Br', 'Br', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
mp-34982,0.4934592410523366,,4.737184,4.872111535927826,5.844959824858165,88.53241956311992,84.9939268452506,80.95958887703787,1,"[array([4.30626401, 2.62301497, 0.25348278]), array([2.96404449, 4.75901038, 1.56302055]), array([0.58019989, 1.40867213, 3.50809635]), array([2.37104607, 3.5840706 , 4.31215324]), array([0.09288972, 0.05542074, 0.13730002]), array([3.13258995, 2.15423988, 2.59820864])]","['Ag', 'Ag', 'Ag', 'Au', 'S', 'S']"
mp-560088,0.1346567974518925,,10.413590978716226,10.413590978716226,4.05039,90.0,90.0,157.09917137861643,38,"[array([ 2.067304  , -4.72995941,  0.        ]), array([2.067304  , 2.41802199, 2.025195  ]), array([ 2.067304  , -1.56938623,  0.        ]), array([ 2.067304  , -9.92279621,  0.        ]), array([2.067304 , 7.7016747, 2.025195 ]), array([2.067304  , 8.46741466, 0.        ]), array([ 2.067304  , -7.96324247,  0.        ]), array([2.067304  , 5.71462511, 2.025195  ]), array([ 2.067304  , -2.23300168,  2.025195  ]), array([2.067304  , 0.26458885, 0.        ])]","['Cs', 'Cs', 'Li', 'Li', 'Li', 'F', 'F', 'F', 'F', 'F']"
mp-17066,0.37565,,5.257864310000187,9.064886910040062,9.938196500043722,90.00033856972635,89.99996102364977,89.99999602474414,19,"[array([5.05846121, 7.09590021, 8.59290795]), array([2.42951443, 6.50145638, 1.34516509]), array([0.19942311, 2.56345471, 6.31434444]), array([2.82835224, 1.96902067, 3.62390049]), array([2.73352442, 0.94003225, 9.55756646]), array([0.10460582, 3.592392  , 0.38068091]), array([2.52432782, 5.47248913, 5.34970661]), array([5.15325678, 8.1248555 , 4.58838317]), array([2.42772934, 9.0194606 , 6.43870861]), array([5.05665103, 4.57785393, 3.49939633]), array([2.83015354, 4.48692935, 8.46858183]), array([0.20121435, 0.04544378, 1.4696797 ]), array([3.98423879, 3.76176559, 4.91400942]), array([1.35530288, 0.77066797, 5.02412172]), array([1.27363374, 8.29421679, 0.0550462 ]), array([3.90258043, 5.30309868, 9.88315971]), array([3.85145378, 1.03162693, 5.66487667]), array([1.22254429, 3.50081757, 4.27336173]), array([1.40642338, 5.56407713, 9.24241146]), array([4.03532045, 8.0332515 , 0.69568808]), array([4.2951749 , 3.26272444, 8.16221649]), array([1.6662168 , 1.26965921, 1.77605553]), array([0.9627148 , 7.79516686, 6.7450219 ]), array([3.59163814, 5.802125  , 3.19302206]), array([3.51395452, 8.59920613, 7.93234077]), array([0.8851371 , 4.99806161, 2.00583959]), array([1.7439406 , 4.0667709 , 6.97492295]), array([4.37272482, 0.46562408, 2.96324655]), array([3.61185695, 5.80445809, 7.34193218]), array([0.98284263, 7.79274195, 2.59622826]), array([1.64599476, 1.27201875, 7.56537558]), array([4.27502422, 3.2603231 , 2.37282974]), array([3.08137659, 7.66184047, 5.25835431]), array([0.45235438, 5.93549158, 4.67984859]), array([2.1764885 , 3.12938062, 9.64888477]), array([4.80549289, 1.40304162, 0.28924083])]","['Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Te', 'Te', 'Te', 'Te', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-863745,0.13262847946442655,,5.374844480316431,5.374844480316431,4.865272,90.0,90.0,120.00000591226014,187,"[array([ 2.687422 , -1.5515871,  0.       ]), array([0.      , 0.      , 2.432636]), array([2.687422 , 1.5515871, 2.432636 ]), array([3.81628705, 2.20333151, 2.432636  ]), array([2.687422  , 0.24807966, 2.432636  ]), array([1.55855695, 2.20333151, 2.432636  ]), array([0., 0., 0.])]","['Rb', 'Sr', 'C', 'O', 'O', 'O', 'F']"
mp-18775,1.1190898148445736,,5.252534191578385,5.252534191578385,5.252534141948056,101.94476388434306,101.94476388434306,101.94476699542889,160,"[array([3.5233838 , 1.59056944, 2.2670589 ]), array([1.56112892e+00, 6.75041873e-17, 4.20078295e+00]), array([ 3.5233838 , -1.59056944,  2.2670589 ]), array([4.88143878e+00, 2.51053397e-16, 4.95346140e+00]), array([-3.75496092e-01, -3.36987978e-17,  4.23553272e+00]), array([3.08655925, 2.80628144, 0.82381502]), array([ 3.08655925, -2.80628144,  0.82381502]), array([ 3.62473268e+00, -7.24942512e-17,  1.14472825e+00]), array([ 3.76213950e+00, -1.52180010e-16,  3.81764755e+00]), array([ 1.72482266, -1.54003379,  3.01701392]), array([1.72482266, 1.54003379, 3.01701392])]","['Fe', 'Fe', 'Fe', 'P', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-753378,1.73621,,4.670979,5.007901,5.650893,90.0,90.0,90.0,30,"[array([0.        , 0.        , 4.63410522]), array([2.3354895 , 0.        , 1.80865872]), array([0.        , 2.5039505 , 0.95919388]), array([2.3354895 , 2.5039505 , 3.78464038]), array([3.6118205 , 0.84351081, 0.6520735 ]), array([3.60965316, 3.39008857, 5.02761645]), array([3.39681534, 3.39008857, 2.20216995]), array([3.394648  , 0.84351081, 3.47752   ]), array([1.27416366, 1.61781243, 2.20216995]), array([1.276331  , 4.16439019, 3.47752   ]), array([1.0591585 , 4.16439019, 0.6520735 ]), array([1.06132584, 1.61781243, 5.02761645])]","['Ta', 'Ta', 'Ga', 'Ga', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-1106051,0.57639,,8.285957130867413,8.285957130867413,8.285957130867413,109.47122063449069,109.47122063449069,109.47122063449069,220,"[array([-2.39194979,  3.58792469,  4.78389958]), array([2.39194979, 1.19597489, 4.78389958]), array([ 3.58792468,  4.78389958, -2.39194979]), array([1.19597489, 4.78389958, 2.39194979]), array([ 4.78389958, -2.39194979,  3.58792468]), array([4.78389958, 2.39194979, 1.19597489]), array([2.39194979, 3.58792468, 0.        ]), array([7.17584937e+00, 1.19597489e+00, 4.44089210e-16]), array([3.58792468, 0.        , 2.39194979]), array([1.19597489, 0.        , 7.17584937]), array([0.        , 2.39194979, 3.58792468]), array([-4.44089210e-16,  7.17584937e+00,  1.19597489e+00]), array([-0.75460457,  0.75460457,  5.53850415]), array([ 0.75460457,  5.53850415, -0.75460457]), array([ 5.53850415, -0.75460457,  0.75460457]), array([4.02929501, 4.02929501, 4.02929501]), array([-1.63734522,  3.14655436,  1.63734522]), array([ 1.63734522, -1.63734522,  3.14655436]), array([ 3.14655436,  1.63734522, -1.63734522]), array([1.63734522, 1.63734522, 1.63734522])]","['Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']"
